id_coordenada;id_partida;id_usuario;objeto_colisionador;objeto_colisionado;x;y;fecha_hora
1929;85;1;residuo_no_reciclable;botella_vidrio;1144;358;2025-10-15 14:51:56
1930;85;1;residuo_no_reciclable;botella_vidrio;1001;514;2025-10-15 14:51:57
1931;85;1;residuo_no_reciclable;botella_vidrio;112;562;2025-10-15 14:52:01
1932;86;1;residuo_no_reciclable;botella_plastico;368;343;2025-10-15 14:54:48
1933;86;1;tacho_reciclaje;botella_vidrio;27;384;2025-10-15 14:54:49
1934;86;1;tacho_reciclaje;residuo_electronico;427;211;2025-10-15 14:54:49
1935;86;1;tacho_reciclaje;botella_vidrio;897;568;2025-10-15 14:54:51
1936;86;1;tacho_reciclaje;residuo_electronico;1102;541;2025-10-15 14:54:51
1937;86;1;residuo_no_reciclable;botella_plastico;1004;468;2025-10-15 14:54:52
1938;86;1;tacho_reciclaje;botella_vidrio;684;501;2025-10-15 14:54:53
1939;86;1;tacho_reciclaje;papel_reciclable;671;193;2025-10-15 14:54:53
1940;86;1;tacho_reciclaje;botella_plastico;343;190;2025-10-15 14:54:53
1941;86;1;tacho_reciclaje;papel_reciclable;45;313;2025-10-15 14:54:54
1942;86;1;tacho_reciclaje;residuo_electronico;125;448;2025-10-15 14:54:55
1943;86;1;residuo_no_reciclable;papel_reciclable;387;185;2025-10-15 14:54:56
1944;86;1;tacho_reciclaje;residuo_electronico;798;345;2025-10-15 14:54:56
1945;86;1;tacho_reciclaje;papel_reciclable;809;261;2025-10-15 14:54:56
1946;86;1;tacho_reciclaje;botella_vidrio;818;151;2025-10-15 14:54:56
1947;86;1;tacho_reciclaje;botella_vidrio;768;124;2025-10-15 14:54:56
1948;86;1;residuo_no_reciclable;botella_vidrio;224;339;2025-10-15 14:54:56
1949;86;1;tacho_reciclaje;residuo_electronico;916;294;2025-10-15 14:54:57
1950;86;1;tacho_reciclaje;botella_plastico;521;237;2025-10-15 14:54:58
1951;86;1;tacho_reciclaje;residuo_electronico;5;349;2025-10-15 14:54:59
1952;86;1;tacho_reciclaje;botella_plastico;463;522;2025-10-15 14:55:00
1953;86;1;tacho_reciclaje;botella_vidrio;719;515;2025-10-15 14:55:00
1954;86;1;residuo_no_reciclable;papel_reciclable;1135;363;2025-10-15 14:55:01
1955;86;1;tacho_reciclaje;botella_plastico;943;333;2025-10-15 14:55:01
1956;86;1;tacho_reciclaje;residuo_electronico;475;188;2025-10-15 14:55:04
1957;86;1;residuo_no_reciclable;botella_plastico;659;373;2025-10-15 14:55:04
1958;86;1;residuo_no_reciclable;residuo_electronico;375;508;2025-10-15 14:55:05
1959;86;1;tacho_reciclaje;papel_reciclable;440;195;2025-10-15 14:55:06
1960;86;1;tacho_reciclaje;botella_plastico;478;270;2025-10-15 14:55:07
1961;86;1;tacho_reciclaje;botella_vidrio;347;499;2025-10-15 14:55:09
1962;86;1;tacho_reciclaje;botella_plastico;393;390;2025-10-15 14:55:10
1963;86;1;tacho_reciclaje;botella_plastico;539;391;2025-10-15 14:55:11
1964;86;1;tacho_reciclaje;residuo_electronico;891;314;2025-10-15 14:55:12
1965;86;1;residuo_no_reciclable;papel_reciclable;70;626;2025-10-15 14:55:14
1966;86;1;tacho_reciclaje;residuo_electronico;18;300;2025-10-15 14:55:15
1967;86;1;residuo_no_reciclable;residuo_electronico;868;404;2025-10-15 14:55:17
1968;86;1;residuo_no_reciclable;residuo_electronico;713;230;2025-10-15 14:55:20
1969;86;1;residuo_no_reciclable;residuo_electronico;750;475;2025-10-15 14:55:28
1970;86;1;residuo_no_reciclable;papel_reciclable;776;368;2025-10-15 14:55:28
1971;86;1;residuo_no_reciclable;botella_vidrio;386;561;2025-10-15 14:55:32
1972;86;1;residuo_no_reciclable;botella_plastico;420;547;2025-10-15 14:55:32
1973;87;2;residuo_no_reciclable;papel_reciclable;938;607;2025-10-15 18:42:41
1974;87;2;tacho_reciclaje;papel_reciclable;396;449;2025-10-15 18:42:44
1975;87;2;residuo_no_reciclable;botella_plastico;36;626;2025-10-15 18:42:45
1976;87;2;tacho_reciclaje;botella_vidrio;765;91;2025-10-15 18:42:46
1977;87;2;residuo_no_reciclable;papel_reciclable;291;306;2025-10-15 18:42:48
1978;87;2;residuo_no_reciclable;papel_reciclable;604;576;2025-10-15 18:42:49
1979;87;2;residuo_no_reciclable;botella_plastico;800;431;2025-10-15 18:42:50
1980;87;2;residuo_no_reciclable;residuo_electronico;875;220;2025-10-15 18:42:52
1981;87;2;residuo_no_reciclable;botella_plastico;672;564;2025-10-15 18:42:53
1982;87;2;tacho_reciclaje;papel_reciclable;1197;580;2025-10-15 18:42:54
1983;87;2;tacho_reciclaje;botella_vidrio;978;564;2025-10-15 18:42:54
1984;87;2;tacho_reciclaje;botella_vidrio;688;282;2025-10-15 18:42:55
1985;87;2;residuo_no_reciclable;botella_vidrio;148;235;2025-10-15 18:42:55
1986;87;2;tacho_reciclaje;residuo_electronico;20;377;2025-10-15 18:42:56
1987;87;2;tacho_reciclaje;residuo_electronico;292;607;2025-10-15 18:42:56
1988;87;2;tacho_reciclaje;botella_vidrio;150;163;2025-10-15 18:42:57
1989;87;2;tacho_reciclaje;botella_plastico;137;106;2025-10-15 18:42:57
1990;87;2;tacho_reciclaje;residuo_electronico;676;576;2025-10-15 18:42:59
1991;87;2;tacho_reciclaje;botella_vidrio;657;550;2025-10-15 18:42:59
1992;87;2;tacho_reciclaje;papel_reciclable;772;295;2025-10-15 18:43:00
1993;87;2;tacho_reciclaje;residuo_electronico;1111;125;2025-10-15 18:43:01
1994;87;2;residuo_no_reciclable;residuo_electronico;908;152;2025-10-15 18:43:01
1995;87;2;tacho_reciclaje;botella_vidrio;1052;134;2025-10-15 18:43:02
1996;87;2;residuo_no_reciclable;botella_plastico;1110;226;2025-10-15 18:43:04
1997;87;2;residuo_no_reciclable;papel_reciclable;9;243;2025-10-15 18:43:09
1998;87;2;residuo_no_reciclable;botella_plastico;401;171;2025-10-15 18:43:10
1999;88;2;residuo_no_reciclable;botella_plastico;549;27;2025-10-15 18:44:31
2000;88;2;tacho_reciclaje;papel_reciclable;498;591;2025-10-15 18:44:33
2001;88;2;residuo_no_reciclable;residuo_electronico;1139;559;2025-10-15 18:44:34
2002;88;2;tacho_reciclaje;botella_plastico;549;214;2025-10-15 18:44:34
2003;88;2;tacho_reciclaje;residuo_electronico;447;197;2025-10-15 18:44:35
2004;88;2;residuo_no_reciclable;residuo_electronico;359;257;2025-10-15 18:44:37
2005;88;2;tacho_reciclaje;papel_reciclable;184;216;2025-10-15 18:44:37
2006;88;2;tacho_reciclaje;papel_reciclable;364;166;2025-10-15 18:44:37
2007;88;2;residuo_no_reciclable;botella_vidrio;46;629;2025-10-15 18:44:38
2008;88;2;tacho_reciclaje;residuo_electronico;1220;394;2025-10-15 18:44:39
2009;88;2;tacho_reciclaje;botella_plastico;1067;524;2025-10-15 18:44:40
2010;88;2;tacho_reciclaje;residuo_electronico;341;521;2025-10-15 18:44:41
2011;88;2;tacho_reciclaje;papel_reciclable;218;242;2025-10-15 18:44:43
2012;88;2;residuo_no_reciclable;residuo_electronico;830;314;2025-10-15 18:44:44
2013;88;2;tacho_reciclaje;papel_reciclable;497;568;2025-10-15 18:44:45
2014;88;2;residuo_no_reciclable;residuo_electronico;30;516;2025-10-15 18:44:47
2015;88;2;tacho_reciclaje;botella_plastico;1002;211;2025-10-15 18:44:47
2016;88;2;residuo_no_reciclable;botella_plastico;121;604;2025-10-15 18:44:47
2017;88;2;tacho_reciclaje;papel_reciclable;1096;403;2025-10-15 18:44:48
2018;88;2;tacho_reciclaje;residuo_electronico;509;271;2025-10-15 18:44:50
2019;88;2;tacho_reciclaje;papel_reciclable;667;120;2025-10-15 18:44:51
2020;88;2;residuo_no_reciclable;papel_reciclable;668;460;2025-10-15 18:44:53
2021;88;2;tacho_reciclaje;botella_vidrio;898;317;2025-10-15 18:44:55
2022;88;2;tacho_reciclaje;papel_reciclable;845;223;2025-10-15 18:44:56
2023;88;2;residuo_no_reciclable;papel_reciclable;172;356;2025-10-15 18:44:56
2024;88;2;tacho_reciclaje;residuo_electronico;1071;339;2025-10-15 18:44:57
2025;88;2;residuo_no_reciclable;botella_vidrio;669;158;2025-10-15 18:44:59
2026;88;2;residuo_no_reciclable;botella_plastico;1116;593;2025-10-15 18:45:01
2027;88;2;tacho_reciclaje;papel_reciclable;211;327;2025-10-15 18:45:03
2028;88;2;tacho_reciclaje;residuo_electronico;385;554;2025-10-15 18:45:04
2029;88;2;residuo_no_reciclable;botella_vidrio;161;399;2025-10-15 18:45:06
2030;88;2;tacho_reciclaje;papel_reciclable;1109;342;2025-10-15 18:45:09
2031;88;2;residuo_no_reciclable;botella_vidrio;156;559;2025-10-15 18:45:20
2032;88;2;tacho_reciclaje;botella_vidrio;803;366;2025-10-15 18:45:22
2033;89;2;residuo_no_reciclable;papel_reciclable;875;102;2025-10-15 18:55:47
2034;89;2;residuo_no_reciclable;botella_plastico;287;612;2025-10-15 18:55:49
2035;89;2;residuo_no_reciclable;botella_plastico;317;582;2025-10-15 18:55:49
2036;89;2;residuo_no_reciclable;botella_plastico;317;582;2025-10-15 18:55:49
2037;89;2;residuo_no_reciclable;botella_plastico;69;444;2025-10-15 18:55:50
2038;89;2;tacho_reciclaje;botella_plastico;626;420;2025-10-15 18:55:50
2039;89;2;residuo_no_reciclable;residuo_electronico;931;365;2025-10-15 18:55:53
2040;89;2;residuo_no_reciclable;botella_plastico;1005;551;2025-10-15 18:55:54
2041;89;2;residuo_no_reciclable;botella_vidrio;523;210;2025-10-15 18:55:57
2042;89;2;residuo_no_reciclable;papel_reciclable;346;374;2025-10-15 18:55:58
2043;89;2;residuo_no_reciclable;papel_reciclable;958;506;2025-10-15 18:56:04
